Tracker ID,TrackerLOC,ParentID,Wiki page,Country,"Subnational unit (province, state)",Unit,Plant,Chinese Name,Other names,Sponsor,Parent,Capacity (MW),Status,Year,RETIRED,Planned Retire,Combustion technology,Coal type,Coal source,Location,"Local area (taluk, county)","Major area (prefecture, district)",Region,Latitude,Longitude,Accuracy,Permits,Captive,Captive industry use,Captive residential use,Heat rate (Btu per kWh),Emission factor (kg of CO2 per TJ),Capacity factor,Annual CO2 (million tonnes / annum),Lifetime CO2,Remaining plant lifetime (years),resource,final_end_year,final_start_year
G100550,L100534,P101321,https://www.gem.wiki/Baoding_Northwest_Suberb_power_station,China,Hebei,Baoding Northwest Suberb Cogen unit 2,Baoding Northwest Suberb power station,深能保定发电公司,深能保定西北郊热电项目,Shenzhen Energy,Shenzhen Energy Group,350,operating,2018,NA,NA,supercritical,unknown,NA,Yaozhuang,Mancheng,Baoding,East Asia,38.961835,115.36719,exact,2015-9-29,NA,NA,NA,9250,96100,51.00%,1.5,54.3,37,coal,2058,2018
G100556,L101443,P102130,https://www.gem.wiki/Baoshan_Works_power_station,China,Shanghai,Baoshan Works power station Unit 1,Baoshan Works power station,宝钢集团自备电厂,NA,Baosteel Group,China Baowu Steel Group,350,operating,1980,NA,NA,subcritical,lignite,NA,NA,Baoshan,NA,East Asia,31.4421661,121.4355767,exact,NA,iron & steel,CHP,NA,11748,101000,51.00%,2,9.8,5,coal,2020,1980
G100557,L101443,P102130,https://www.gem.wiki/Baoshan_Works_power_station,China,Shanghai,Baoshan Works power station Unit 2,Baoshan Works power station,宝钢集团自备电厂,NA,Baosteel Group,China Baowu Steel Group,350,operating,1980,NA,NA,subcritical,lignite,NA,NA,Baoshan,NA,East Asia,31.4421661,121.4355767,exact,NA,iron & steel,CHP,NA,11748,101000,51.00%,2,9.8,5,coal,2020,1980
G100558,L101443,P102130,https://www.gem.wiki/Baoshan_Works_power_station,China,Shanghai,Baoshan Works power station Unit 3,Baoshan Works power station,宝钢集团自备电厂,NA,Baosteel Group,China Baowu Steel Group,350,operating,1998,NA,NA,subcritical,lignite,NA,NA,Baoshan,NA,East Asia,31.4421661,121.4355767,exact,NA,iron & steel,CHP,NA,11313,101000,51.00%,1.9,32,17,coal,2038,1998
G100559,L100346,P102130,https://www.gem.wiki/Baosteel_Zhanjiang_power_station,China,Guangdong,Baosteel Zhanjiang 1,Baosteel Zhanjiang power station,宝钢湛江钢铁公司自备电厂,NA,Baosteel Zhanjiang I&S Co Ltd,China Baowu Steel Group,350,operating,2014,NA,NA,subcritical,bituminous,NA,Dongjian,Mazhang,Zhanjiang,East Asia,21.0698639,110.4940295,exact,2012-5-24,iron & steel,CHP,NA,9572,94600,51.00%,1.5,49.3,33,coal,2054,2014
G100560,L100346,P102130,https://www.gem.wiki/Baosteel_Zhanjiang_power_station,China,Guangdong,Baosteel Zhanjiang 2,Baosteel Zhanjiang power station,宝钢湛江钢铁公司自备电厂,NA,Baosteel Zhanjiang I&S Co Ltd,China Baowu Steel Group,350,operating,2015,NA,NA,subcritical,bituminous,NA,Dongjian,Mazhang,Zhanjiang,East Asia,21.0698639,110.4940295,exact,2012-5-24,iron & steel,CHP,NA,9572,94600,51.00%,1.5,50.8,34,coal,2055,2015
G112057,L100795,P100215,https://www.gem.wiki/Baotou_Aluminum_power_station,China,Inner Mongolia,Baotou Aluminum power station Unit 1,Baotou Aluminum power station,中铝包头铝业自备热电厂,东河热电一期,Baotou Aluminum,CHALCO,330,operating,2014,NA,NA,subcritical,unknown,NA,Lvye Road,Donghe,Baotou,East Asia,40.557202,110.148382,exact,NA,aluminum,CHP,heat,9572,96100,51.00%,1.4,47.2,33,coal,2054,2014
G112058,L100795,P100215,https://www.gem.wiki/Baotou_Aluminum_power_station,China,Inner Mongolia,Baotou Aluminum power station Unit 2,Baotou Aluminum power station,中铝包头铝业自备热电厂,东河热电一期,Baotou Aluminum,CHALCO,330,operating,2014,NA,NA,subcritical,unknown,NA,Lvye Road,Donghe,Baotou,East Asia,40.557202,110.148382,exact,NA,aluminum,CHP,heat,9572,96100,51.00%,1.4,47.2,33,coal,2054,2014
G112059,L100795,P100215,https://www.gem.wiki/Baotou_Aluminum_power_station,China,Inner Mongolia,Baotou Aluminum power station Unit 3,Baotou Aluminum power station,中铝包头铝业自备热电厂 (华云新材料自备电厂),"Guodian Donghe power station, Baotou Aluminium power station，（东河热电厂二期，华云新材料自备电厂）",Baotou Aluminum,CHALCO,350,operating,2017,NA,NA,supercritical,unknown,NA,Lvye Road,Donghe,Baotou,East Asia,40.557202,110.148382,exact,NA,aluminum,CHP,NA,9250,96100,51.00%,1.5,52.8,36,coal,2057,2017
G112060,L100795,P100215,https://www.gem.wiki/Baotou_Aluminum_power_station,China,Inner Mongolia,Baotou Aluminum power station Unit 4,Baotou Aluminum power station,中铝包头铝业自备热电厂 (华云新材料自备电厂),"Guodian Donghe power station, Baotou Aluminium power station，（东河热电厂二期，华云新材料自备电厂）",Baotou Aluminum,CHALCO,350,operating,2017,NA,NA,supercritical,unknown,NA,Lvye Road,Donghe,Baotou,East Asia,40.557202,110.148382,exact,NA,aluminum,CHP,NA,9250,96100,51.00%,1.5,52.8,36,coal,2057,2017
G112061,L100795,P100215,https://www.gem.wiki/Baotou_Aluminum_power_station,China,Inner Mongolia,Baotou Aluminum power station Unit 5,Baotou Aluminum power station,中铝包头铝业自备热电厂 (华云新材料自备电厂),"Guodian Donghe power station, Baotou Aluminium power station，（东河热电厂二期，华云新材料自备电厂）",Baotou Aluminum,CHALCO,350,operating,2017,NA,NA,supercritical,unknown,NA,Lvye Road,Donghe,Baotou,East Asia,40.557202,110.148382,exact,NA,aluminum,CHP,NA,9250,96100,51.00%,1.5,52.8,36,coal,2057,2017
G112062,L100796,Q200766,https://www.gem.wiki/Baotou_Donghua_power_station,China,Inner Mongolia,Baotou Donghua power station Unit 1,Baotou Donghua power station,华电包头东华热电公司一期,NA,Huadian Inner Mongolia Energy Co 75%; Inner Mongolia MengDian HuaNeng Thermal Power Corp Ltd (内蒙古蒙电华能热电股份有限公司) 25.00%.,"China Huadian (75%), China Huaneng (25%)",320,operating,2005,NA,NA,subcritical,bituminous,NA,Hedong Town haolaigou,Donghe,Baotou,East Asia,40.578889,110.073611,exact,NA,NA,NA,NA,10442,94600,51.00%,1.5,35.8,24,coal,2045,2005
G112063,L100796,Q200766,https://www.gem.wiki/Baotou_Donghua_power_station,China,Inner Mongolia,Baotou Donghua power station Unit 2,Baotou Donghua power station,华电包头东华热电公司一期,NA,Huadian Inner Mongolia Energy Co 75%; Inner Mongolia MengDian HuaNeng Thermal Power Corp Ltd (内蒙古蒙电华能热电股份有限公司) 25.00%.,"China Huadian (75%), China Huaneng (25%)",320,operating,2005,NA,NA,subcritical,bituminous,NA,Hedong Town haolaigou,Donghe,Baotou,East Asia,40.578889,110.073611,exact,NA,NA,NA,NA,10442,94600,51.00%,1.5,35.8,24,coal,2045,2005
G112064,L100797,P100385,https://www.gem.wiki/Baotou_East_Hope_power_station,China,Inner Mongolia,Baotou East Hope Power Station Unit 1,Baotou East Hope power station,东方希望包头稀土铝业自备电厂,NA,Baotou Rare Earth & Aluminum Co,East Hope Group,155,operating,2003,NA,NA,subcritical,unknown,NA,Halingol Town,Jiuyuan,Baotou,East Asia,40.595308,109.782198,exact,No permit,aluminum,CHP,heat,11313,96100,51.00%,0.8,17.5,22,coal,2043,2003
G112065,L100797,P100385,https://www.gem.wiki/Baotou_East_Hope_power_station,China,Inner Mongolia,Baotou East Hope Power Station Unit 2,Baotou East Hope power station,东方希望包头稀土铝业自备电厂,NA,Baotou Rare Earth & Aluminum Co,East Hope Group,155,operating,2003,NA,NA,subcritical,unknown,NA,Halingol Town,Jiuyuan,Baotou,East Asia,40.595308,109.782198,exact,No permit,aluminum,CHP,heat,11313,96100,51.00%,0.8,17.5,22,coal,2043,2003
G112066,L100797,P100385,https://www.gem.wiki/Baotou_East_Hope_power_station,China,Inner Mongolia,Baotou East Hope Power Station Unit 3,Baotou East Hope power station,东方希望包头稀土铝业自备电厂,NA,Baotou Rare Earth & Aluminum Co,East Hope Group,155,operating,2003,NA,NA,subcritical,unknown,NA,Halingol Town,Jiuyuan,Baotou,East Asia,40.595308,109.782198,exact,No permit,aluminum,CHP,heat,11313,96100,51.00%,0.8,17.5,22,coal,2043,2003
G112067,L100797,P100385,https://www.gem.wiki/Baotou_East_Hope_power_station,China,Inner Mongolia,Baotou East Hope Power Station Unit 4,Baotou East Hope power station,东方希望包头稀土铝业自备电厂,NA,Baotou Rare Earth & Aluminum Co,East Hope Group,155,operating,2003,NA,NA,subcritical,unknown,NA,Halingol Town,Jiuyuan,Baotou,East Asia,40.595308,109.782198,exact,No permit,aluminum,CHP,heat,11313,96100,51.00%,0.8,17.5,22,coal,2043,2003
G112068,L100797,P100385,https://www.gem.wiki/Baotou_East_Hope_power_station,China,Inner Mongolia,Baotou East Hope Power Station Unit 5,Baotou East Hope power station,东方希望包头稀土铝业自备电厂,NA,Baotou Rare Earth & Aluminum Co,East Hope Group,350,operating,2003,NA,NA,subcritical,unknown,NA,Halingol Town,Jiuyuan,Baotou,East Asia,40.595308,109.782198,exact,No permit,aluminum,CHP,heat,10442,96100,51.00%,1.7,36.4,22,coal,2043,2003
G112069,L100797,P100385,https://www.gem.wiki/Baotou_East_Hope_power_station,China,Inner Mongolia,Baotou East Hope Power Station Unit 6,Baotou East Hope power station,东方希望包头稀土铝业自备电厂,NA,Baotou Rare Earth & Aluminum Co,East Hope Group,350,operating,2003,NA,NA,subcritical,unknown,NA,Halingol Town,Jiuyuan,Baotou,East Asia,40.595308,109.782198,exact,No permit,aluminum,CHP,heat,10442,96100,51.00%,1.7,36.4,22,coal,2043,2003
G100568,L100798,P100238,https://www.gem.wiki/Baotou_Hexi_power_station,China,Inner Mongolia,Baotou Hexi power station Unit 2,Baotou Hexi power station,华电内蒙古能源包头发电分公司一期,华电包头河西电厂,Huadian Inner Mongolia Energy Co 100%,China Huadian,600,operating,2006,NA,NA,subcritical,bituminous,NA,Machi,Jiuyuan,Baotou,East Asia,40.5701785,109.7897806,exact,NA,NA,NA,NA,9572,94600,51.00%,2.6,64,25,coal,2046,2006
G100569,L100799,P102056,https://www.gem.wiki/Baotou_Olefins_power_station,China,Inner Mongolia,Baotou Olefins power station Unit 1,Baotou Olefins power station,神华包头煤化工公司煤制烯烃自备电厂,NA,China Shenhua Energy Co,National Energy Investment Group,100,operating,2009,NA,NA,subcritical,bituminous,NA,NA,Jiuyuan,Baotou,East Asia,40.608149,109.636772,exact,2006-12-11,chemicals,CHP,NA,11313,94600,51.00%,0.5,14.1,28,coal,2049,2009
G100570,L100799,P102056,https://www.gem.wiki/Baotou_Olefins_power_station,China,Inner Mongolia,Baotou Olefins power station Unit 2,Baotou Olefins power station,神华包头煤化工公司煤制烯烃自备电厂,NA,China Shenhua Energy Co,National Energy Investment Group,100,operating,2009,NA,NA,subcritical,bituminous,NA,NA,Jiuyuan,Baotou,East Asia,40.608149,109.636772,exact,2006-12-11,chemicals,CHP,NA,11313,94600,51.00%,0.5,14.1,28,coal,2049,2009
G100571,L100799,P102056,https://www.gem.wiki/Baotou_Olefins_power_station,China,Inner Mongolia,Baotou Olefins power station Unit 3,Baotou Olefins power station,神华包头煤化工公司煤制烯烃自备电厂,NA,China Shenhua Energy Co,National Energy Investment Group,100,operating,2009,NA,NA,subcritical,bituminous,NA,NA,Jiuyuan,Baotou,East Asia,40.608149,109.636772,exact,2006-12-11,chemicals,CHP,NA,11313,94600,51.00%,0.5,14.1,28,coal,2049,2009
G100572,L100799,P102056,https://www.gem.wiki/Baotou_Olefins_power_station,China,Inner Mongolia,Baotou Olefins power station Unit 4,Baotou Olefins power station,神华包头煤化工公司煤制烯烃自备电厂,NA,China Shenhua Energy Co,National Energy Investment Group,100,operating,2009,NA,NA,subcritical,bituminous,NA,NA,Jiuyuan,Baotou,East Asia,40.608149,109.636772,exact,2006-12-11,chemicals,CHP,NA,11313,94600,51.00%,0.5,14.1,28,coal,2049,2009
G100573,L100799,P102056,https://www.gem.wiki/Baotou_Olefins_power_station,China,Inner Mongolia,Baotou Olefins power station Unit 5,Baotou Olefins power station,神华包头煤化工公司煤制烯烃自备电厂,NA,China Shenhua Energy Co,National Energy Investment Group,100,operating,2009,NA,NA,subcritical,bituminous,NA,NA,Jiuyuan,Baotou,East Asia,40.608149,109.636772,exact,2006-12-11,chemicals,CHP,NA,11313,94600,51.00%,0.5,14.1,28,coal,2049,2009
G100574,L100799,P102056,https://www.gem.wiki/Baotou_Olefins_power_station,China,Inner Mongolia,Baotou Olefins power station Unit 6,Baotou Olefins power station,神华包头煤化工公司煤制烯烃自备电厂,NA,China Shenhua Energy Co,National Energy Investment Group,100,operating,2009,NA,NA,subcritical,bituminous,NA,NA,Jiuyuan,Baotou,East Asia,40.608149,109.636772,exact,2006-12-11,chemicals,CHP,NA,11313,94600,51.00%,0.5,14.1,28,coal,2049,2009
G100575,L100800,P102130,https://www.gem.wiki/Baotou_Sanfeng_power_station,China,Inner Mongolia,Baotou Sanfeng power station Unit 8,Baotou Sanfeng power station,包钢三峰稀土公司自备电厂,NA,Baotou Sanfeng Rare-Earth Co,China Baowu Steel Group,50,operating,1996,NA,NA,subcritical,unknown,NA,NA,Hondlon (Kundulun),Baotou,East Asia,40.660367,109.759561,exact,NA,other metals & mining,CHP,NA,12183,96100,51.00%,0.3,4.1,15,coal,2036,1996
G100576,L100800,P102130,https://www.gem.wiki/Baotou_Sanfeng_power_station,China,Inner Mongolia,Baotou Sanfeng power station Unit 9,Baotou Sanfeng power station,包钢三峰稀土公司自备电厂,NA,Baotou Sanfeng Rare-Earth Co,China Baowu Steel Group,50,operating,1996,NA,NA,subcritical,unknown,NA,NA,Hondlon (Kundulun),Baotou,East Asia,40.660367,109.759561,exact,NA,other metals & mining,CHP,NA,12183,96100,51.00%,0.3,4.1,15,coal,2036,1996
G100577,L100801,P102130,https://www.gem.wiki/Baotou_Works_power_station,China,Inner Mongolia,Baotou Works power station Unit 1,Baotou Works power station,包钢自备电厂,NA,Baotou Iron & Steel Co,China Baowu Steel Group,100,operating,2001,NA,NA,subcritical,bituminous,NA,Baotou Iron & Steel Rare Earth plant,Hondlon (Kundulun),Baotou,East Asia,40.660739,109.7579617,exact,NA,iron & steel,CHP,NA,12183,94600,51.00%,0.5,10.9,20,coal,2041,2001
G100578,L100801,P102130,https://www.gem.wiki/Baotou_Works_power_station,China,Inner Mongolia,Baotou Works power station Unit 2,Baotou Works power station,包钢自备电厂,NA,Baotou Iron & Steel Co,China Baowu Steel Group,100,operating,2001,NA,NA,subcritical,bituminous,NA,Baotou Iron & Steel Rare Earth plant,Hondlon (Kundulun),Baotou,East Asia,40.660739,109.7579617,exact,NA,iron & steel,CHP,NA,12183,94600,51.00%,0.5,10.9,20,coal,2041,2001
G100579,L101232,P100233,https://www.gem.wiki/Baqiao_power_station,China,Shaanxi,Baqiao-2 power station Unit 1,Baqiao power station,大唐灞桥热电厂五期,NA,Datang Shaanxi Power Generation Co,China Datang,125,operating,2003,NA,NA,subcritical,bituminous,NA,Chanhe West Road,Baqiao,Xi'an,East Asia,34.285136,109.0502778,exact,NA,NA,NA,NA,11313,94600,51.00%,0.6,13.9,22,coal,2043,2003
G100580,L101232,P100233,https://www.gem.wiki/Baqiao_power_station,China,Shaanxi,Baqiao-2 power station Unit 2,Baqiao power station,大唐灞桥热电厂五期,NA,Datang Shaanxi Power Generation Co,China Datang,125,operating,2003,NA,NA,subcritical,bituminous,NA,Chanhe West Road,Baqiao,Xi'an,East Asia,34.285136,109.0502778,exact,NA,NA,NA,NA,11313,94600,51.00%,0.6,13.9,22,coal,2043,2003
G100581,L101232,P100233,https://www.gem.wiki/Baqiao_power_station,China,Shaanxi,Baqiao-2 power station Unit 3,Baqiao power station,大唐灞桥热电厂六期,NA,Datang Shaanxi Power Generation Co,China Datang,300,operating,2008,NA,NA,subcritical,bituminous,NA,Chanhe West Road,Baqiao,Xi'an,East Asia,34.285136,109.0502778,exact,2007-4,NA,NA,NA,10442,94600,51.00%,1.4,37.7,27,coal,2048,2008
G100582,L101232,P100233,https://www.gem.wiki/Baqiao_power_station,China,Shaanxi,Baqiao-2 power station Unit 4,Baqiao power station,大唐灞桥热电厂六期,NA,Datang Shaanxi Power Generation Co,China Datang,300,operating,2008,NA,NA,subcritical,bituminous,NA,Chanhe West Road,Baqiao,Xi'an,East Asia,34.285136,109.0502778,exact,2007-4,NA,NA,NA,10442,94600,51.00%,1.4,37.7,27,coal,2048,2008
G100567,L100798,P100238,https://www.gem.wiki/Baotou_Hexi_power_station,China,Inner Mongolia,Bautou Hexi power station Unit 1,Baotou Hexi power station,华电内蒙古能源包头发电分公司一期,华电包头河西电厂,Huadian Inner Mongolia Energy Co 100%,China Huadian,600,operating,2006,NA,NA,subcritical,bituminous,NA,Machi,Jiuyuan,Baotou,East Asia,40.5701785,109.7897806,exact,NA,NA,NA,NA,9572,94600,51.00%,2.6,64,25,coal,2046,2006
G100670,L100803,P100716,https://www.gem.wiki/Bayanhaote_Cogen_power_station,China,Inner Mongolia,Bayanhaote Cogen Power Plant unit 1,Bayanhaote Cogen power station,哈伦能源巴彦浩特热电联产项目,NA,Inner Mongolia Halun Energy,Inner Mongolia Halun Energy,330,operating,2016,NA,NA,subcritical,unknown,NA,Bayanhaote Town,Alxa Left Banner,Alxa,East Asia,38.814811,105.723164,exact,2014-12-16,NA,NA,NA,9572,96100,51.00%,1.4,50.1,35,coal,2056,2016
G100671,L100803,P100716,https://www.gem.wiki/Bayanhaote_Cogen_power_station,China,Inner Mongolia,Bayanhaote Cogen Power Plant unit 2,Bayanhaote Cogen power station,哈伦能源巴彦浩特热电联产项目,NA,Inner Mongolia Halun Energy,Inner Mongolia Halun Energy,330,operating,2017,NA,NA,subcritical,unknown,NA,Bayanhaote Town,Alxa Left Banner,Alxa,East Asia,38.814811,105.723164,exact,2014-12-16,NA,NA,NA,9572,96100,51.00%,1.4,51.5,36,coal,2057,2017
G100672,L100804,Q200767,https://www.gem.wiki/Baiyinhua_Jinshan_power_station,China,Inner Mongolia,Bayanhua Jinshan 1,Bayanhua Jinshan power station,华电白音华金山发电公司一期,NA,"Shenyang Jinshan Energy Co, Ltd (沈阳金山能源股份有限公司, a listed company, 20.92% owned by Huadian Energy, a listed subsidiary of China Huadian; Liaoning Energy Investment has 20.1% of its shares; 17.58% owend by Huadian Jinshan Energy Co) 61.00%;  Liaoning Energy Investment 辽宁能源投资（集团）有限责任公司 30.00%; Fuxin Mine Group (阜新矿业集团) 9.00%.","China Huadian (61%), Liaoning Energy Investment Group (30%), Fuxin Mining Industry Group (9%)",600,operating,2010,NA,NA,subcritical,lignite,NA,Bayanhua Town,West Ujimqin,Xilingol,East Asia,44.9315393,118.7082624,exact,2005-10-24,NA,NA,NA,9572,101000,51.00%,2.7,79.3,29,coal,2050,2010
G100673,L100804,Q200767,https://www.gem.wiki/Baiyinhua_Jinshan_power_station,China,Inner Mongolia,Bayanhua Jinshan 2,Bayanhua Jinshan power station,华电白音华金山发电公司一期,NA,"Shenyang Jinshan Energy Co, Ltd (沈阳金山能源股份有限公司, a listed company, 20.92% owned by Huadian Energy, a listed subsidiary of China Huadian; Liaoning Energy Investment has 20.1% of its shares; 17.58% owend by Huadian Jinshan Energy Co) 61.00%;  Liaoning Energy Investment 辽宁能源投资（集团）有限责任公司 30.00%; Fuxin Mine Group (阜新矿业集团) 9.00%.","China Huadian (61%), Liaoning Energy Investment Group (30%), Fuxin Mining Industry Group (9%)",600,operating,2010,NA,NA,subcritical,lignite,NA,Bayanhua Town,West Ujimqin,Xilingol,East Asia,44.9315393,118.7082624,exact,2005-10-24,NA,NA,NA,9572,101000,51.00%,2.7,79.3,29,coal,2050,2010
G100693,L100603,P102056,https://www.gem.wiki/Bei'an_power_station,China,Heilongjiang,Bei'an power station Unit 1,Bei'an power station,国电北安热电公司,NA,Guodian Northeast Power Co,National Energy Investment Group,50,operating,1997,NA,NA,subcritical,bituminous,NA,Beitong Road,Bei'an,Heihe,East Asia,48.2323268,126.5290168,exact,NA,NA,NA,NA,12183,94600,51.00%,0.3,4.3,16,coal,2037,1997
G100694,L100603,P102056,https://www.gem.wiki/Bei'an_power_station,China,Heilongjiang,Bei'an power station Unit 2,Bei'an power station,国电北安热电公司,NA,Guodian Northeast Power Co,National Energy Investment Group,50,operating,1997,NA,NA,subcritical,bituminous,NA,Beitong Road,Bei'an,Heihe,East Asia,48.2323268,126.5290168,exact,NA,NA,NA,NA,12183,94600,51.00%,0.3,4.3,16,coal,2037,1997
G100697,L100430,Q200507,https://www.gem.wiki/Beihai_Bebuwan_power_station,China,Guangxi,Beihai Bebuwan power station Unit 1,Beihai Bebuwan power station,广西投资集团北部湾发电公司北海电厂一期,NA,SDIC Beibuwan Electric Power Co.,"Guangxi Investment Group (82%), National Energy Investment Group (18%)",320,operating,2004,NA,NA,subcritical,anth,NA,Shitoubu,Tieshangang,Beihai,East Asia,21.5821851,109.5816259,exact,NA,NA,NA,NA,10442,98300,51.00%,1.5,35.6,23,coal,2044,2004
